Molecule : 3VI3
Nb of atoms : 109536
Nb of clusters : 9
Total percentage : 100.0000%
| Cluster ID | Nb of atoms | Center of mass | Percentage |
| Cluster 0000 | 35652 | (+0006.47 -0002.76 -0000.07) | 032.5482% |
| Cluster 0001 | 18832 | (-0003.17 +0005.09 -0000.07) | 017.1925% |
| Cluster 0002 | 37381 | (+0017.73 +0008.14 -0000.06) | 034.1267% |
| Cluster 0003 | 5126 | (-0005.04 -0008.52 -0000.08) | 004.6797% |
| Cluster 0004 | 4030 | (+0015.43 -0010.04 -0000.05) | 003.6792% |
| Cluster 0005 | 4588 | (+0006.11 +0011.17 -0000.06) | 004.1886% |
| Cluster 0006 | 3848 | (-0003.08 -0011.75 -0000.06) | 003.5130% |
| Cluster 0007 | 0058 | (-0005.28 +0009.20 -0000.06) | 000.0530% |
| Cluster 0008 | 0021 | (-0014.14 -0012.87 -0000.03) | 000.0192% |
